pi,piName,iec_range,cohort_id,companyId,companyName,avg_monthly_impressions,p99,p100,total_companies_in_cohort
157,Software Product,1001-5000,1001-5000_157,249098,Zycus Infotech,2448.5,19608.5,19608.5,41
36,Industrial Machinery,201-500,201-500_36,249143,Armstrong Robotics & Technologies Private Limited,2122.0,8643.0,8643.0,100
31,Internet,51-200,51-200_31,249160,Verve Financial Services,153.0,34743.0,38534.5,255
149,Electronics Manufacturing,51-200,51-200_149,249193,Gsp Power Projects,181.0,7127.5,7127.5,53
159,Auto Components,51-200,51-200_159,249301,Yoshika Engineering,193.0,11938.5,11938.5,45
87,Education & Training,201-500,201-500_87,249308,Sri Sathya Sai Institute of Higher Learning,153.0,21511.5,22335.0,141
131,Pharma,10001-50000,10001-50000_131,249341,MSN Laboratories,6643.0,120510.5,120510.5,19
159,Auto Components,501-1000,501-1000_159,249342,Saint Gobain Sekurit India,118.5,10196.0,10196.0,53
87,Education & Training,501-1000,501-1000_87,249343,Ganpat University,102.0,22812.5,22812.5,92
23,Food Processing,1001-5000,1001-5000_23,249368,Dalmia Bharat Sugar & Industries,273.0,19983.5,19983.5,48
36,Industrial Machinery,501-1000,501-1000_36,249379,Renata Precision Components,147.5,14989.0,14989.0,100
155,IT Services & Consulting,51-200,51-200_155,249397,Sparrow Interactive,120.5,24634.5,159944.5,920
87,Education & Training,51-200,51-200_87,249412,Vagdevi Vilas School,145.0,21660.5,28802.5,244
127,Medical Equipment,51-200,51-200_127,249424,Vygon India,111.0,6770.0,6770.0,46
157,Software Product,51-200,51-200_157,249443,Surya Software Systems,314.5,19484.0,24151.0,247
131,Pharma,1001-5000,1001-5000_131,249470,Galpha Laboratories,127.0,54917.5,76591.5,101
129,Healthcare,1001-5000,1001-5000_129,249493,Brawn Group,547.0,25991.0,27169.5,106
59,Other,201-500,201-500_59,249502,Grass Roots Research & Creation,690.5,1627.5,1627.5,14
155,IT Services & Consulting,1001-5000,1001-5000_155,249523,Ugam Solution,812.5,89243.5,176256.0,347
159,Auto Components,501-1000,501-1000_159,249525,Sakthi Auto Components,103.5,10196.0,10196.0,53
157,Software Product,11-50,11-50_157,249544,Nimble Wireless,614.0,15598.5,16984.0,142
41,Non-Profit,11-50,11-50_41,249545,AROH Foundation,123.0,4697.5,4697.5,22
91,Engineering & Construction,501-1000,501-1000_91,249551,Starworth Infrastructure Construction,136.5,10606.0,10606.0,64
155,IT Services & Consulting,51-200,51-200_155,249629,Netzens Softech,455.0,24634.5,159944.5,920
149,Electronics Manufacturing,1001-5000,1001-5000_149,249635,Flash Electronics,1219.5,38303.0,38303.0,25
139,Ports & Shipping,1001-5000,1001-5000_139,249645,Garden Reach Shipbuilders & Engineers,296.0,9741.0,9741.0,11
111,Consumer Electronics & Appliances,501-1000,501-1000_111,249669,Venus Home Appliances,229.0,3539.5,3539.5,21
155,IT Services & Consulting,501-1000,501-1000_155,249703,Genzeon (India) Private Limited,337.5,20824.0,40421.0,304
125,Clinical Research,51-200,51-200_125,249744,Vergo Pharma Research Laboratories,195.5,1535.5,1535.5,24
119,Travel & Tourism,1001-5000,1001-5000_119,249775,Princess Cruises,936.5,13921.0,13921.0,13
31,Internet,51-200,51-200_31,249818,IG International,219.5,34743.0,38534.5,255
173,Pulp & Paper,201-500,201-500_173,249830,TNPL,102.0,1747.5,1747.5,8
41,Non-Profit,201-500,201-500_41,249918,Development Alternatives,101.0,4475.0,4475.0,28
163,Electrical Equipment,51-200,51-200_163,249934,Telawne Power Equipments,129.0,6471.5,6471.5,35
87,Education & Training,1001-5000,1001-5000_87,249963,S Chand Group,602.0,47351.5,47351.5,79
91,Engineering & Construction,201-500,201-500_91,249981,Preca Solutions,129.0,17105.0,19014.0,128
161,Chemicals,51-200,51-200_161,249987,Kanchi Karpooram,104.0,8621.5,8621.5,66
135,Logistics,51-200,51-200_135,249994,YCH Logistics,178.0,5849.0,5849.0,42
159,Auto Components,5001-10000,5001-10000_159,250004,Ceat Tyres,5977.5,66430.5,66430.5,16
165,Agro Chemicals,501-1000,501-1000_165,250012,Heranba Industries,266.5,2974.5,2974.5,21
29,Furniture & Furnishing,201-500,201-500_29,250051,Steelcase Asia Pacific Holdings India,422.0,2735.0,2735.0,14
187,Government,1001-5000,1001-5000_187,250063,Surat Municipal Corporation,392.5,4314.5,4314.5,21
87,Education & Training,51-200,51-200_87,250069,Mody University Science Technology,458.5,21660.5,28802.5,244
159,Auto Components,201-500,201-500_159,250073,Tata Toyo Radiator,252.0,8236.5,8236.5,74
115,Hospitality,51-200,51-200_115,250115,SKIL Travel Private Limited ,108.0,1830.5,1830.5,14
131,Pharma,501-1000,501-1000_131,250139,Symed Labs,118.0,6329.5,6329.5,61
163,Electrical Equipment,501-1000,501-1000_163,250165,Ice Make Refrigeration,147.5,4096.0,4096.0,18
87,Education & Training,501-1000,501-1000_87,250182,Shivaji University,107.0,22812.5,22812.5,92
31,Internet,51-200,51-200_31,250279,IBA,170.0,34743.0,38534.5,255
36,Industrial Machinery,201-500,201-500_36,250314,VASANTHA TOOL CRAFTS,107.0,8643.0,8643.0,100
157,Software Product,51-200,51-200_157,250352,Digital Minds Software Solutions,161.5,19484.0,24151.0,247
159,Auto Components,201-500,201-500_159,250357,Hirotec,149.0,8236.5,8236.5,74
36,Industrial Machinery,11-50,11-50_36,250362,Aerodry Plastics Automation,117.0,5131.0,5131.0,28
21,Financial Services,51-200,51-200_21,250363,Daimler Financial Services,130.5,16444.0,31517.0,214
129,Healthcare,51-200,51-200_129,250369,Haria L G Rotary Hospital,125.0,8987.5,8987.5,97
46,Real Estate,501-1000,501-1000_46,250417,Manglam Build Developers,104.0,17139.0,17139.0,59
107,Beauty & Personal Care,201-500,201-500_107,250433,Health & Glow,987.5,1481.0,1481.0,12
109,Beverage,51-200,51-200_109,250503,Jai Beverages,467.0,4812.5,4812.5,15
46,Real Estate,201-500,201-500_46,250515,Maccaferri,122.0,12233.0,13549.5,104
137,Oil & Gas,51-200,51-200_137,250528,SPIE Oil & Gas Services,472.0,5406.5,5406.5,33
137,Oil & Gas,501-1000,501-1000_137,250561,Applus Velosi,310.0,4128.0,4128.0,31
151,Emerging Technologies,201-500,201-500_151,250587,Cotelligent,122.0,9975.0,9975.0,29
31,Internet,51-200,51-200_31,250630,Fine Tools,110.0,34743.0,38534.5,255
23,Food Processing,51-200,51-200_23,250657,Drytech Processes (I),1253.0,1896.5,1896.5,34
157,Software Product,51-200,51-200_157,250675,Cadmarc Software,124.0,19484.0,24151.0,247
103,NBFC,51-200,51-200_103,250741,Volkswagen Finance,110.0,706.5,706.5,14
129,Healthcare,501-1000,501-1000_129,250744,Ruban Memorial Hospital,563.0,9328.0,9328.0,79
95,Banking,1001-5000,1001-5000_95,250822,Dhanlaxmi Bank,279.5,5231.5,5231.5,15
91,Engineering & Construction,201-500,201-500_91,250929,Madhav Infra Projects,124.0,17105.0,19014.0,128
131,Pharma,501-1000,501-1000_131,250973,Servier,146.5,6329.5,6329.5,61
181,Printing & Publishing,201-500,201-500_181,250989,Navabharat Press,133.5,3667.5,3667.5,18
29,Furniture & Furnishing,51-200,51-200_29,250992,Damro Furniture,1509.0,1509.0,1509.0,15
175,Marketing & Advertising,201-500,201-500_175,251030,Digitas,825.0,13202.0,13202.0,47
157,Software Product,11-50,11-50_157,251082,Platina Software,112.0,15598.5,16984.0,142
155,IT Services & Consulting,201-500,201-500_155,251102,Sierra ODC,155.5,28670.0,100078.0,607
129,Healthcare,501-1000,501-1000_129,251110,Gcs Medical College Hospital Research Centre,122.0,9328.0,9328.0,79
109,Beverage,201-500,201-500_109,251145,Associated Alcohols & Breweries,114.0,8880.5,8880.5,16
27,Animation & VFX,51-200,51-200_27,251185,Zvky Design Studio,162.5,763.0,763.0,6
129,Healthcare,1001-5000,1001-5000_129,251190,Choithram Hospital & Research Centre,164.5,25991.0,27169.5,106
55,Telecom,201-500,201-500_55,251229,Rohde & Schwarz,460.0,24148.0,24148.0,33
97,FinTech,1001-5000,1001-5000_97,251251,Avalara Technologies,2071.5,157634.0,157634.0,23
131,Pharma,1001-5000,1001-5000_131,251258,Pulse Pharmaceuticals,309.5,54917.5,76591.5,101
127,Medical Equipment,201-500,201-500_127,251285,Newtech Medical Devices,405.5,4624.5,4624.5,29
125,Clinical Research,501-1000,501-1000_125,251310,Apcer Life Sciences,792.0,3153.0,3153.0,12
179,Media & Entertainment,1001-5000,1001-5000_179,251345,Planetcast,1600.0,61772.0,61772.0,19
155,IT Services & Consulting,11-50,11-50_155,251392,Primus Global Technologies,110794.5,17265.0,110794.5,433
36,Industrial Machinery,201-500,201-500_36,251441,MITA,2969.0,8643.0,8643.0,100
49,Retail,501-1000,501-1000_49,251530,Vision Express,618.5,5281.0,5281.0,36
129,Healthcare,51-200,51-200_129,251544,Morpheus IVF,145.0,8987.5,8987.5,97
189,Accounting & Auditing,11-50,11-50_189,251594,KBG Services,135.0,5084.5,5084.5,18
155,IT Services & Consulting,51-200,51-200_155,251679,Response Informatics,409.0,24634.5,159944.5,920
155,IT Services & Consulting,201-500,201-500_155,251691,Korcomptenz Consultancy,231.0,28670.0,100078.0,607
157,Software Product,201-500,201-500_157,251735,Labvantage Solutions,652.0,12910.0,27879.5,141
87,Education & Training,1001-5000,1001-5000_87,251745,Swami Rama Himalayan University,210.0,47351.5,47351.5,79
145,BPO,1001-5000,1001-5000_145,251746,Transcom India,721.0,34475.5,34475.5,61
103,NBFC,51-200,51-200_103,251761,Arman Financial Services,120.5,706.5,706.5,14
149,Electronics Manufacturing,51-200,51-200_149,251764,Mitzvah Engg India Ltd,123.5,7127.5,7127.5,53
161,Chemicals,201-500,201-500_161,251766,Loxim Industries,118.0,9138.5,9138.5,42
131,Pharma,1001-5000,1001-5000_131,251779,Vasudha Pharma Chem,535.5,54917.5,76591.5,101
167,Industrial Automation,1001-5000,1001-5000_167,251811,Gates,685.0,11256.5,11256.5,7
155,IT Services & Consulting,11-50,11-50_155,251814,Vie Support Language Services,542.0,17265.0,110794.5,433
155,IT Services & Consulting,201-500,201-500_155,251850,Bitla Software,114.0,28670.0,100078.0,607
129,Healthcare,201-500,201-500_129,251924,Ganesh Diagnostic & Imaging Centre,395.0,10433.0,11303.5,115
31,Internet,1001-5000,1001-5000_31,251974,TradeIndia (Infocom Network Private Limited),1239.5,318308.5,361522.5,117
44,Power,501-1000,501-1000_44,251980,Real Ispat & Power,199.5,7130.5,7130.5,33
163,Electrical Equipment,51-200,51-200_163,252005,Ensto,161.5,6471.5,6471.5,35
41,Non-Profit,51-200,51-200_41,252019,Labournet Services,5698.5,67459.5,67459.5,43
155,IT Services & Consulting,11-50,11-50_155,252025,Fusion,1038.5,17265.0,110794.5,433
23,Food Processing,501-1000,501-1000_23,252041,Ccl Products,260.0,6207.5,6207.5,40
111,Consumer Electronics & Appliances,501-1000,501-1000_111,252068,Groupe Seb,282.5,3539.5,3539.5,21
36,Industrial Machinery,201-500,201-500_36,252071,Shirodkar Preci Comp,131.0,8643.0,8643.0,100
155,IT Services & Consulting,501-1000,501-1000_155,252086,Cyber Infrastructure,3318.5,20824.0,40421.0,304
189,Accounting & Auditing,51-200,51-200_189,252108,Kirtane & Pandit,4273.5,8463.5,8463.5,38
131,Pharma,51-200,51-200_131,252127,Pellets Pharma,136.0,14664.0,20361.5,109
74,Facility Management Services,201-500,201-500_74,252150,Amps Electrical Facility Services,215.0,1562.5,1562.5,14
91,Engineering & Construction,201-500,201-500_91,252157,ADVANCED BOLTING SOLUTIONS,176.0,17105.0,19014.0,128
127,Medical Equipment,201-500,201-500_127,252184,Axa Parenterals,409.5,4624.5,4624.5,29
155,IT Services & Consulting,11-50,11-50_155,252203,Cogxim Technologies,273.0,17265.0,110794.5,433
147,Semiconductors,51-200,51-200_147,252211,Zigma Technologies,247.5,2622.0,2622.0,34
36,Industrial Machinery,51-200,51-200_36,252223,Alutech Foundry,105.0,13473.5,16320.5,106
85,Recruitment,11-50,11-50_85,252225,Consultancy Services,1406.5,16905.0,16905.0,81
56,Fashion & Textile,51-200,51-200_56,252291,Raj Overseas,131.0,5501.5,5501.5,42
127,Medical Equipment,201-500,201-500_127,252312,Vitromed Healthcare,296.0,4624.5,4624.5,29
131,Pharma,51-200,51-200_131,252363,Nestor Pharmaceuticals,291.0,14664.0,20361.5,109
41,Non-Profit,51-200,51-200_41,252370,Alliance India,241.0,67459.5,67459.5,43
159,Auto Components,1001-5000,1001-5000_159,252401,Balkrishna Industries,825.0,25235.0,32599.5,115
36,Industrial Machinery,201-500,201-500_36,252404,Lloyds Engineering Works Limited,505.0,8643.0,8643.0,100
85,Recruitment,51-200,51-200_85,252433,Peoplefy Infosolutions,951.0,32100.5,32100.5,88
129,Healthcare,1-10,1-10_129,252459,SRI SAI HOSPITAL,111.0,555.5,555.5,5
121,EdTech,201-500,201-500_121,252484,G-Cube Solutions,105.0,50784.5,50784.5,37
6,Automobile,51-200,51-200_6,252498,Suspa Pneumatics,109.0,3991.0,3991.0,28
131,Pharma,201-500,201-500_131,252505,Sigachi Industries,536.0,8128.5,8128.5,86
56,Fashion & Textile,1001-5000,1001-5000_56,252509,Loyal Textile Mills,166.0,14702.5,14702.5,54
121,EdTech,11-50,11-50_121,252529,Overture Rede,2030.0,4639.0,4639.0,38
155,IT Services & Consulting,51-200,51-200_155,252536,Neuronimbus Software Services,181.5,24634.5,159944.5,920
44,Power,11-50,11-50_44,252559,Swastik Enterprises,641.5,2226.0,2226.0,18
129,Healthcare,1001-5000,1001-5000_129,252603,Metro Group of Hospitals,2512.5,25991.0,27169.5,106
129,Healthcare,51-200,51-200_129,252635,Deen Dayal Upadhyay Hospital,233.0,8987.5,8987.5,97
87,Education & Training,51-200,51-200_87,252653,Kanpur Institute of Technology,183.5,21660.5,28802.5,244
85,Recruitment,501-1000,501-1000_85,252748,Core Integra Consulting Services,2069.0,9783.0,9783.0,38
36,Industrial Machinery,201-500,201-500_36,252759,Fichtner Consulting Engineers,218.5,8643.0,8643.0,100
2,Agriculture,201-500,201-500_2,252778,Vadilal Dairy International,150.0,4116.5,4116.5,21
23,Food Processing,201-500,201-500_23,252805,Mccormick,325.0,5080.0,5080.0,43
23,Food Processing,1001-5000,1001-5000_23,252840,Allana Group of Companies,961.0,19983.5,19983.5,48
36,Industrial Machinery,51-200,51-200_36,252862,Leister Technologies,117.5,13473.5,16320.5,106
129,Healthcare,201-500,201-500_129,252868,Desun Hospital & Heart Institute,11303.5,10433.0,11303.5,115
6,Automobile,1001-5000,1001-5000_6,252882,Volvo IT,305.0,36657.0,36657.0,63
171,Petrochemicals,201-500,201-500_171,252898,KLJ POLYMERS & CHEMICALS,159.5,1570.5,1570.5,15
87,Education & Training,51-200,51-200_87,252905,Csc Computer Education,382.0,21660.5,28802.5,244
125,Clinical Research,201-500,201-500_125,252931,Mmsh Clinical Research,200.0,937.0,937.0,10
99,Insurance,1001-5000,1001-5000_99,252956,Principal Global Services,4072.0,11554.0,11554.0,30
147,Semiconductors,201-500,201-500_147,252961,Anvil Cables,2846.5,3876.5,3876.5,32
157,Software Product,1001-5000,1001-5000_157,253003,Informatica Business Solutions,280.0,19608.5,19608.5,41
36,Industrial Machinery,51-200,51-200_36,253011,Husky Injection Molding Systems,157.5,13473.5,16320.5,106
87,Education & Training,5001-10000,5001-10000_87,253052,Modern Public School,141.0,24309.5,24309.5,22
36,Industrial Machinery,201-500,201-500_36,253097,Propel Industries,2365.0,8643.0,8643.0,100
155,IT Services & Consulting,501-1000,501-1000_155,253125,Harbinger Systems,202.5,20824.0,40421.0,304
129,Healthcare,10001-50000,10001-50000_129,253194,Narayana Health,19219.0,77703.0,77703.0,17
39,Metals & Mining,1001-5000,1001-5000_39,253208,Gujarat Mineral Development Corporation,129.0,16107.0,16107.0,34
21,Financial Services,1001-5000,1001-5000_21,253211,ICICI Prudential Mutual Fund,2132.0,35134.5,50693.0,150
36,Industrial Machinery,51-200,51-200_36,253225,Sarens Heavy Lift India,128.0,13473.5,16320.5,106
87,Education & Training,51-200,51-200_87,253307,Amrita Vidyalayam,180.5,21660.5,28802.5,244
111,Consumer Electronics & Appliances,51-200,51-200_111,253309,Inalsa Appliances,114.5,1859.5,1859.5,16
103,NBFC,501-1000,501-1000_103,253344,Sundaram Asset Management Company,110.0,380.5,380.5,6
91,Engineering & Construction,1001-5000,1001-5000_91,253484,Eagle Infra,165.0,35015.5,74535.5,129
17,Defence & Aerospace,51-200,51-200_17,253527,Conceptia Software Technologies,380.5,889.0,889.0,22
99,Insurance,501-1000,501-1000_99,253536,Robinhood Insurance Broker Limited,213.0,1904.5,1904.5,6
56,Fashion & Textile,5001-10000,5001-10000_56,253538,Bhilosa Industries,732.5,4888.5,4888.5,7
44,Power,51-200,51-200_44,253556,Pioneer Wincon,439.0,9772.5,9772.5,54
125,Clinical Research,201-500,201-500_125,253586,Accutest Research Laboratories,896.0,937.0,937.0,10
157,Software Product,11-50,11-50_157,253593,GG Software,162.0,15598.5,16984.0,142
6,Automobile,201-500,201-500_6,253603,Detroit Engineered Products,530.0,4672.0,4672.0,38
155,IT Services & Consulting,201-500,201-500_155,253672,Infognana Solutions,182.0,28670.0,100078.0,607
6,Automobile,10001-50000,10001-50000_6,253674,Kia India,5241.0,82823.5,82823.5,15
163,Electrical Equipment,51-200,51-200_163,253676,Lakshmi Electrical Control Systems,125.5,6471.5,6471.5,35
179,Media & Entertainment,201-500,201-500_179,253679,Siti Networks,2012.0,87796.5,87796.5,18
85,Recruitment,51-200,51-200_85,253720,United HR Solutions,119.0,32100.5,32100.5,88
46,Real Estate,1001-5000,1001-5000_46,253742,Rohan Builders,3470.5,70457.5,70457.5,50
167,Industrial Automation,201-500,201-500_167,253796,Endress Hauser,1156.0,1729.0,1729.0,20
44,Power,201-500,201-500_44,253828,Shirdi Sai Electricals,302.0,8472.0,8472.0,46
155,IT Services & Consulting,201-500,201-500_155,253884,Ivitesse Technologies,101.0,28670.0,100078.0,607
46,Real Estate,51-200,51-200_46,253933,IFCI Infrastructure Development,153.5,12326.5,16333.5,109
167,Industrial Automation,201-500,201-500_167,253938,Alligator Automations,127.5,1729.0,1729.0,20
87,Education & Training,201-500,201-500_87,253949,BHAGWANT UNIVERSITY,125.0,21511.5,22335.0,141
155,IT Services & Consulting,501-1000,501-1000_155,253955,Fulcrum Worldwide Software,183.0,20824.0,40421.0,304
129,Healthcare,51-200,51-200_129,253974,TATA MEDICAL CENTER,1507.5,8987.5,8987.5,97
131,Pharma,201-500,201-500_131,253984,Enem Nostrum Remedies,136.5,8128.5,8128.5,86
111,Consumer Electronics & Appliances,501-1000,501-1000_111,254006,Barco Electronic Systems,251.5,3539.5,3539.5,21
36,Industrial Machinery,201-500,201-500_36,254094,Precision Equipments (Chennai),108.0,8643.0,8643.0,100
87,Education & Training,1001-5000,1001-5000_87,254099,CADD Centre Training Services,14220.5,47351.5,47351.5,79
87,Education & Training,501-1000,501-1000_87,254113,Chandigarh Group of Colleges,1183.0,22812.5,22812.5,92
129,Healthcare,10001-50000,10001-50000_129,254128,Max Group,107.0,77703.0,77703.0,17
155,IT Services & Consulting,11-50,11-50_155,254137,Aakit Technologies,140.0,17265.0,110794.5,433
32,Iron & Steel,201-500,201-500_32,254160,Singhal Enterprises,238.5,7052.5,7052.5,25
30,Import & Export,1-10,1-10_30,254195,Intercraft,117.5,117.5,117.5,2
46,Real Estate,201-500,201-500_46,254248,AsmitA Group,112.0,12233.0,13549.5,104
161,Chemicals,1-10,1-10_161,254262,Mk Enterprises,157.0,157.0,157.0,2
119,Travel & Tourism,1001-5000,1001-5000_119,254272,Akbar Travels,754.0,13921.0,13921.0,13
155,IT Services & Consulting,51-200,51-200_155,254300,Clerisy Solutions,102.0,24634.5,159944.5,920
29,Furniture & Furnishing,201-500,201-500_29,254356,Taurus Home Furnishings,120.5,2735.0,2735.0,14
161,Chemicals,501-1000,501-1000_161,254357,Solvay,100.0,8901.0,8901.0,50
159,Auto Components,1001-5000,1001-5000_159,254359,Ppap Automotive,163.0,25235.0,32599.5,115
21,Financial Services,10001-50000,10001-50000_21,254425,Mitsubishi Corporation,133.0,174131.5,174131.5,42
129,Healthcare,201-500,201-500_129,254426,Apollo Medskills,122.0,10433.0,11303.5,115
149,Electronics Manufacturing,501-1000,501-1000_149,254431,Aditya Birla Insulators,863.0,8242.0,8242.0,28
145,BPO,51-200,51-200_145,254442,Treeline Business Solutions,100.0,16008.5,16008.5,30
22,FMCG,10001-50000,10001-50000_22,254447,Haldiram Foods International Limited,4984.5,67731.0,67731.0,11
